Time,Displacement 1,Displacement 2,Displacement 3,Displacement 4,Displacement 5,Displacement 6,Displacement 7,Displacement 8,Displacement 9,Displacement 10,Displacement 11,Displacement 12,Displacement 13,Displacement 14,Displacement 15,Displacement 16,Displacement 17,Displacement 18,Displacement 19,Displacement 20,Displacement 21,Displacement 22,Displacement 23,Displacement 24,Displacement 25,Displacement 26,Displacement 27,Displacement 28,Displacement 29,Displacement 30
4.957056,0,0,0,0,0,-1.8068594,-2.418738,-3.307278,-3.49171,-3.25743,-1.1388984,-3.591406,-3.455574,-2.725304,-1.6461016,-4.8542285,5.791375,0.6664065,4.0404785,6.75718,2.0621485,5.58576,-0.327629,2.261533,-5.87922,-13.879775,-1.11876,12.08466,11.598645,0
4.962048,0,0,0,0,0,-1.8093516,-2.42123,-3.306032,-3.494204,-3.262414,-1.1388984,-3.597636,-3.45682,-2.72655,-1.6485938,-4.844883,5.800725,0.6664065,4.046709,6.72914,2.08084,5.604455,-0.3051954,2.2802345,-5.829375,-13.91094,-1.134336,12.131385,11.570605,0
4.96704,0,0,0,0,0,-1.8118438,-2.416246,-3.30229,-3.490464,-3.258676,-1.1314218,-3.598882,-3.46305,-2.725304,-1.6548242,-4.832412,5.81007,0.6851075,4.0529395,6.738485,2.0746095,5.598225,-0.3101796,2.286465,-5.85118,-13.904705,-1.1125295,12.112695,11.576835,0
4.972032,0,0,0,0,0,-1.8118438,-2.424972,-3.306032,-3.490464,-3.26366,-1.133914,-3.600132,-3.459312,-2.725304,-1.6498398,-4.847998,5.81007,0.6851075,4.043594,6.754065,2.071494,5.588875,-0.327629,2.261533,-5.86676,-13.84551,-1.1530275,12.10335,11.617335,0
4.977024,0,0,0,0,0,-1.8118438,-2.418738,-3.307278,-3.49171,-3.261168,-1.1376524,-3.600132,-3.461804,-2.722812,-1.651086,-4.8230665,5.80384,0.625908,4.102793,6.744715,2.0341115,5.64495,-0.3064414,2.2646485,-5.82626,-13.91094,-1.11876,12.10958,11.576835,0
4.982016,0,0,0,0,0,-1.8130898,-2.419984,-3.307278,-3.490464,-3.258676,-1.1314218,-3.59639,-3.459312,-2.719074,-1.652332,-4.8261815,5.82254,0.6975685,4.074746,6.72914,2.0901855,5.6138,-0.3076876,2.28958,-5.863645,-13.88912,-1.1156445,12.100235,11.583065,0
4.987008,0,0,0,0,0,-1.815582,-2.426218,-3.308524,-3.490464,-3.262414,-1.1364062,-3.592652,-3.46305,-2.722812,-1.6461016,-4.8230665,5.819425,0.678877,4.099668,6.72914,2.08084,5.610685,-0.3114258,2.2958105,-5.869875,-13.88289,-1.12499,12.09712,11.57372,0
4.992,0,0,0,0,0,-1.815582,-2.423722,-3.306032,-3.490464,-3.261168,-1.1364062,-3.595144,-3.46305,-2.73029,-1.6485938,-4.804375,5.835,0.6165625,4.0809765,6.778985,2.027881,5.6138,-0.330121,2.258418,-5.860525,-13.85174,-1.1686135,12.1345,11.59241,0
4.996992,0,0,0,0,0,-1.8205664,-2.426218,-3.30977,-3.492958,-3.262414,-1.1351602,-3.597636,-3.460558,-2.724058,-1.6498398,-4.7981445,5.819425,0.638369,4.1090235,6.72291,2.0621485,5.641835,-0.3051954,2.3113865,-5.848065,-13.90782,-1.109414,12.118925,11.57995,0
5.001984,0,0,0,0,0,-1.8230586,-2.426218,-3.317246,-3.490464,-3.262414,-1.1376524,-3.600132,-3.46305,-2.724058,-1.652332,-4.7950295,5.82877,0.6321385,4.1121385,6.76964,2.030996,5.67299,-0.3027032,2.286465,-5.82003,-13.91094,-1.12499,12.137615,11.564365,0
5.006976,0,0,0,0,0,-1.8230586,-2.422476,-3.314754,-3.49171,-3.25743,-1.1388984,-3.598882,-3.458066,-2.729042,-1.6485938,-4.788799,5.85992,0.6757615,4.0685155,6.8008,2.030996,5.648065,-0.3226446,2.261533,-5.8138,-13.867315,-1.165498,12.14073,11.598645,0
5.011968,0,0,0,0,0,-1.8255508,-2.426218,-3.317246,-3.497942,-3.262414,-1.1351602,-3.597636,-3.460558,-2.724058,-1.6411172,-4.791914,5.850575,0.660176,4.05917,6.797685,2.0496875,5.63872,-0.3313672,2.2802345,-5.854295,-13.85174,-1.1717285,12.125155,11.617335,0
5.01696,0,0,0,0,0,-1.829289,-2.426218,-3.323476,-3.504176,-3.261168,-1.1426368,-3.598882,-3.460558,-2.73029,-1.6436094,-4.776338,5.85369,0.638369,4.105908,6.766525,2.030996,5.70415,-0.3164102,2.2553025,-5.804445,-13.879775,-1.162383,12.15008,11.604875,0
5.021952,0,0,0,0,0,-1.829289,-2.429958,-3.317246,-3.507914,-3.258676,-1.133914,-3.600132,-3.461804,-2.732782,-1.6498398,-4.7732225,5.85992,0.6695215,4.062285,6.79457,2.0496875,5.65741,-0.330121,2.274004,-5.841835,-13.848625,-1.177959,12.14073,11.598645,0
5.026944,0,0,0,0,0,-1.8380156,-2.424972,-3.325968,-3.510406,-3.258676,-1.1413906,-3.606364,-3.455574,-2.729042,-1.6436094,-4.763877,5.85992,0.6539455,4.0903225,6.7821,2.030996,5.67299,-0.327629,2.286465,-5.854295,-13.85174,-1.1405665,12.09712,11.62668,0
5.031936,0,0,0,0,0,-1.8355196,-2.431204,-3.325968,-3.514144,-3.259922,-1.1401446,-3.611348,-3.460558,-2.72655,-1.6535782,-4.7607615,5.872385,0.71626,4.0685155,6.772755,2.093301,5.663645,-0.3189062,2.3082715,-5.85741,-13.839275,-1.1717285,12.118925,11.617335,0
5.036928,0,0,0,0,0,-1.843,-2.43245,-3.324722,-3.51539,-3.25743,-1.132668,-3.608856,-3.458066,-2.72655,-1.651086,-4.7545315,5.88796,0.72249,4.0560545,6.78833,2.071494,5.682335,-0.3201524,2.2958105,-5.85118,-13.839275,-1.134336,12.087775,11.59241,0
5.04192,0,0,0,0,0,-1.8492304,-2.433696,-3.3322,-3.517882,-3.259922,-1.1351602,-3.61384,-3.461804,-2.72655,-1.6573164,-4.7420705,5.8755,0.7256055,4.0934375,6.744715,2.108877,5.719725,-0.2939804,2.3363085,-5.835605,-13.892235,-1.1156445,12.094005,11.617335,0
5.046912,0,0,0,0,0,-1.8454922,-2.439926,-3.329708,-3.520376,-3.258676,-1.1376524,-3.616332,-3.46305,-2.729042,-1.6585626,-4.7451855,5.878615,0.7380665,4.0934375,6.744715,2.108877,5.688565,-0.2914882,2.330078,-5.85118,-13.8642,-1.11876,12.087775,11.598645,0
5.051904,0,0,0,0,0,-1.8467382,-2.442418,-3.3322,-3.521622,-3.261168,-1.1364062,-3.617578,-3.464296,-2.73029,-1.6560704,-4.7451855,5.897305,0.7505275,4.0965525,6.738485,2.093301,5.753995,-0.2765352,2.302041,-5.798215,-13.85797,-1.165498,12.14073,11.57372,0
5.056896,0,0,0,0,0,-1.8517226,-2.443664,-3.330954,-3.521622,-3.261168,-1.1364062,-3.621316,-3.468036,-2.72655,-1.652332,-4.73584,5.891075,0.7100295,4.1245995,6.7416,2.1026465,5.75088,-0.2653164,2.3331935,-5.83872,-13.867315,-1.1125295,12.09712,11.589295,0
5.061888,0,0,0,0,0,-1.8479844,-2.446156,-3.3322,-3.516636,-3.261168,-1.133914,-3.625054,-3.470528,-2.73029,-1.6573164,-4.723379,5.91288,0.6975685,4.1339455,6.72914,2.0995315,5.7758,-0.2553476,2.3051565,-5.804445,-13.88289,-1.1312205,12.15008,11.570605,0
5.06688,0,0,0,0,0,-1.8517226,-2.45114,-3.333446,-3.519128,-3.261168,-1.1351602,-3.6263,-3.469282,-2.725304,-1.6573164,-4.738955,5.909765,0.7100295,4.140176,6.76341,2.0652635,5.79449,-0.260332,2.2958105,-5.798215,-13.87666,-1.1436815,12.15631,11.564365,0
5.071872,0,0,0,0,0,-1.8492304,-2.448648,-3.334692,-3.524114,-3.26366,-1.1364062,-3.633778,-3.475512,-2.729042,-1.6548242,-4.723379,5.915995,0.691338,4.1464065,6.76341,2.071494,5.81007,-0.259086,2.2958105,-5.82626,-13.833045,-1.1561425,12.118925,11.617335,0
5.076864,0,0,0,0,0,-1.8542148,-2.449894,-3.329708,-3.519128,-3.261168,-1.1351602,-3.627546,-3.470528,-2.729042,-1.6535782,-4.710908,5.93157,0.6975685,4.118369,6.810145,2.0621485,5.79449,-0.2503632,2.298926,-5.804445,-13.84551,-1.159258,12.146965,11.61422,0
5.081856,0,0,0,0,0,-1.8641836,-2.449894,-3.333446,-3.524114,-3.259922,-1.1401446,-3.635024,-3.468036,-2.734028,-1.6535782,-4.714033,5.94716,0.694453,4.115254,6.810145,2.071494,5.797605,-0.246625,2.2926955,-5.82003,-13.82993,-1.1530275,12.10958,11.623565,0
5.086848,0,0,0,0,0,-1.8579532,-2.441172,-3.3322,-3.52536,-3.258676,-1.1413906,-3.6425,-3.469282,-2.735274,-1.6623008,-4.714033,5.956505,0.7256055,4.0903225,6.791445,2.121338,5.778915,-0.2291796,2.342539,-5.848065,-13.85797,-1.093838,12.094005,11.583065,0
5.09184,0,0,0,0,0,-1.8616914,-2.45114,-3.335938,-3.522868,-3.25743,-1.1351602,-3.643746,-3.46305,-2.73029,-1.6623008,-4.714033,5.950275,0.7661035,4.0965525,6.78833,2.121338,5.80384,-0.2366562,2.330078,-5.835605,-13.8237,-1.11876,12.106465,11.62668,0
5.096832,0,0,0,0,0,-1.8641836,-2.447402,-3.33843,-3.520376,-3.258676,-1.1413906,-3.6425,-3.468036,-2.735274,-1.6548242,-4.695332,5.956505,0.694453,4.118369,6.81949,2.0995315,5.82254,-0.2316718,2.330078,-5.83249,-13.839275,-1.1031835,12.118925,11.629795,0
5.101824,0,0,0,0,0,-1.855461,-2.44491,-3.333446,-3.521622,-3.25743,-1.132668,-3.648734,-3.469282,-2.734028,-1.6672852,-4.7015625,5.96585,0.756758,4.102793,6.785215,2.136914,5.84123,-0.19802344,2.358115,-5.810675,-13.867315,-1.081377,12.118925,11.59241,0
5.106816,0,0,0,0,0,-1.8616914,-2.446156,-3.337184,-3.522868,-3.25743,-1.1376524,-3.651226,-3.469282,-2.729042,-1.6635468,-4.707793,5.95339,0.7629885,4.1370605,6.76964,2.136914,5.872385,-0.18307032,2.3643455,-5.82626,-13.85174,-1.084492,12.106465,11.60176,0
5.111808,0,0,0,0,0,-1.856707,-2.456126,-3.337184,-3.524114,-3.267398,-1.1364062,-3.651226,-3.478004,-2.729042,-1.6685312,-4.6984475,5.96585,0.7661035,4.1090235,6.797685,2.133799,5.856805,-0.18182422,2.3643455,-5.83872,-13.839275,-1.0876075,12.10958,11.604875,0
5.1168,0,0,0,0,0,-1.855461,-2.45114,-3.335938,-3.521622,-3.25743,-1.132668,-3.652472,-3.470528,-2.735274,-1.6697774,-4.7046775,5.975195,0.772334,4.1339455,6.76964,2.1275685,5.93157,-0.16188282,2.342539,-5.776405,-13.848625,-1.1312205,12.16877,11.598645,0
5.121792,0,0,0,0,0,-1.8604454,-2.446156,-3.335938,-3.522868,-3.258676,-1.1364062,-3.653718,-3.47925,-2.73029,-1.664793,-4.6891015,5.962735,0.6975685,4.180674,6.766525,2.1057615,5.95339,-0.15814454,2.3456545,-5.77952,-13.861085,-1.093838,12.15631,11.589295,0
5.126784,0,0,0,0,0,-1.855461,-2.45114,-3.3322,-3.522868,-3.26366,-1.1351602,-3.652472,-3.482988,-2.729042,-1.6710234,-4.695332,5.962735,0.71626,4.171328,6.772755,2.124453,5.950275,-0.14942188,2.3456545,-5.77952,-13.842395,-1.1312205,12.171885,11.623565,0
5.131776,0,0,0,0,0,-1.8529688,-2.452386,-3.337184,-3.521622,-3.26366,-1.1376524,-3.644992,-3.47925,-2.731536,-1.664793,-4.6766405,5.98454,0.7006835,4.171328,6.797685,2.093301,5.950275,-0.1631289,2.330078,-5.77952,-13.8237,-1.121875,12.175,11.62045,0
5.136768,0,0,0,0,0,-1.8604454,-2.447402,-3.342168,-3.519128,-3.266152,-1.1426368,-3.651226,-3.480496,-2.73652,-1.6635468,-4.6859865,5.98454,0.7006835,4.1775585,6.778985,2.124453,5.962735,-0.13945312,2.3892775,-5.804445,-13.84551,-1.0720315,12.12827,11.611105,0
5.14176,0,0,0,0,0,-1.8591992,-2.452386,-3.334692,-3.522868,-3.264906,-1.1426368,-3.64998,-3.481742,-2.737766,-1.6685312,-4.67041,5.99077,0.7256055,4.140176,6.831955,2.1026465,5.97831,-0.1456836,2.342539,-5.77329,-13.81747,-1.12499,12.16877,11.6516,0
5.146752,0,0,0,0,0,-1.8542148,-2.449894,-3.342168,-3.520376,-3.261168,-1.1388984,-3.648734,-3.482988,-2.732782,-1.6623008,-4.6486035,5.97831,0.694453,4.1495215,6.81326,2.1026465,6.015695,-0.1232539,2.358115,-5.757715,-13.848625,-1.0907225,12.184355,11.604875,0
5.151744,0,0,0,0,0,-1.8579532,-2.45114,-3.342168,-3.521622,-3.268644,-1.1413906,-3.651226,-3.481742,-2.734028,-1.666039,-4.642373,5.97831,0.703799,4.155752,6.83507,2.1306835,5.97831,-0.11951172,2.4048535,-5.8138,-13.801895,-1.1000685,12.14073,11.664065,0
5.156736,0,0,0,0,0,-1.8579532,-2.446156,-3.337184,-3.521622,-3.258676,-1.1388984,-3.65621,-3.47302,-2.735274,-1.6672852,-4.657949,5.997,0.7785645,4.1339455,6.816375,2.149385,5.99077,-0.12075782,2.3892775,-5.798215,-13.78009,-1.12499,12.15631,11.65783,0
5.161728,0,0,0,0,0,-1.855461,-2.446156,-3.339676,-3.520376,-3.26366,-1.1388984,-3.651226,-3.481742,-2.735274,-1.6623008,-4.654834,5.981425,0.7131445,4.171328,6.822605,2.111992,6.040615,-0.10954296,2.3736915,-5.78575,-13.773855,-1.1125295,12.146965,11.654715,0
5.16672,0,0,0,0,0,-1.8591992,-2.44491,-3.33843,-3.520376,-3.261168,-1.1413906,-3.653718,-3.482988,-2.740258,-1.6672852,-4.6641795,5.997,0.7972655,4.13083,6.81326,2.1587305,6.01258,-0.09458984,2.411084,-5.80133,-13.783205,-1.081377,12.1345,11.664065,0
5.171712,0,0,0,0,0,-1.8579532,-2.447402,-3.340922,-3.521622,-3.261168,-1.1388984,-3.652472,-3.474266,-2.739012,-1.6710234,-4.657949,5.993885,0.7941405,4.13083,6.81326,2.1525,6.021925,-0.08960546,2.4048535,-5.804445,-13.75827,-1.096953,12.146965,11.66718,0
5.176704,0,0,0,0,0,-1.8579532,-2.447402,-3.339676,-3.524114,-3.258676,-1.1401446,-3.661196,-3.478004,-2.737766,-1.6722696,-4.6641795,5.987655,0.8066115,4.13083,6.81326,2.1711915,6.04373,-0.07963672,2.414199,-5.79198,-13.75204,-1.1000685,12.15008,11.66718,0
5.181696,0,0,0,0,0,-1.8591992,-2.442418,-3.337184,-3.521622,-3.261168,-1.133914,-3.664934,-3.487972,-2.73652,-1.6760078,-4.651719,5.987655,0.8221875,4.1526365,6.8008,2.1743065,6.07801,-0.07839062,2.4048535,-5.788865,-13.748925,-1.106299,12.15631,11.66718,0
5.186688,0,0,0,0,0,-1.8616914,-2.454878,-3.339676,-3.524114,-3.261168,-1.1376524,-3.661196,-3.476758,-2.74275,-1.666039,-4.654834,6.000115,0.784795,4.13083,6.797685,2.1867675,6.11539,-0.04723438,2.4453515,-5.776405,-13.789435,-1.056455,12.14073,11.6516,0
5.19168,0,0,0,0,0,-1.8579532,-2.454878,-3.342168,-3.526606,-3.262414,-1.1364062,-3.663688,-3.482988,-2.739012,-1.6747618,-4.6486035,6.000115,0.8097265,4.13083,6.816375,2.1867675,6.087355,-0.05221876,2.451582,-5.788865,-13.7645,-1.0595705,12.146965,11.65783,0
5.196672,0,0,0,0,0,-1.8591992,-2.452386,-3.347152,-3.530344,-3.258676,-1.1314218,-3.663688,-3.486726,-2.739012,-1.6685312,-4.626797,5.993885,0.731836,4.193135,6.81326,2.1462695,6.152775,-0.02978906,2.439121,-5.73591,-13.801895,-1.068916,12.18747,11.636025,0
5.201664,0,0,0,0,0,-1.8579532,-2.464848,-3.348398,-3.530344,-3.267398,-1.133914,-3.664934,-3.482988,-2.74275,-1.6722696,-4.642373,5.997,0.8097265,4.158867,6.791445,2.1961135,6.14966,-0.01857032,2.4609275,-5.745255,-13.79255,-1.065801,12.178115,11.636025,0
5.206656,0,0,0,0,0,-1.855461,-2.468586,-3.343414,-3.534082,-3.26366,-1.1376524,-3.663688,-3.49171,-2.745242,-1.6710234,-4.629912,5.99077,0.769219,4.19625,6.7821,2.189883,6.159005,-0.01233984,2.4733885,-5.757715,-13.789435,-1.0720315,12.212395,11.64537,0
5.211648,0,0,0,0,0,-1.8579532,-2.472324,-3.35089,-3.540312,-3.26366,-1.133914,-3.66618,-3.481742,-2.743996,-1.6710234,-4.6236815,6.009465,0.7380665,4.199365,6.80703,2.1462695,6.19328,-0.01109376,2.4297755,-5.73591,-13.77074,-1.065801,12.21551,11.64537,0
5.21664,0,0,0,0,0,-1.8641836,-2.472324,-3.347152,-3.536574,-3.264906,-1.1426368,-3.667426,-3.48548,-2.752718,-1.6710234,-4.639258,6.015695,0.7505275,4.1619825,6.838185,2.1400295,6.19951,-0.01732422,2.4297755,-5.72968,-13.730235,-1.065801,12.21551,11.660945,0
5.221632,0,0,0,0,0,-1.856707,-2.476066,-3.348398,-3.536574,-3.26366,-1.1351602,-3.667426,-3.492958,-2.750226,-1.6722696,-4.6330275,6.01258,0.7411815,4.168213,6.838185,2.155615,6.218205,-0.00984766,2.4328905,-5.732795,-13.73958,-1.056455,12.218625,11.670295,0
5.226624,0,0,0,0,0,-1.856707,-2.473574,-3.353382,-3.535328,-3.264906,-1.1351602,-3.66618,-3.490464,-2.750226,-1.6672852,-4.629912,6.015695,0.769219,4.1495215,6.84753,2.192998,6.190165,-0.00735546,2.4578125,-5.782635,-13.69908,-1.05334,12.1937,11.67964,0
5.231616,0,0,0,0,0,-1.8529688,-2.483542,-3.349644,-3.540312,-3.266152,-1.1413906,-3.669918,-3.487972,-2.75521,-1.6722696,-4.6330275,6.015695,0.7411815,4.1744435,6.8413,2.177422,6.255585,0.02504688,2.4453515,-5.72968,-13.761385,-1.025293,12.224855,11.648485,0
5.236608,0,0,0,0,0,-1.8579532,-2.483542,-3.348398,-3.536574,-3.261168,-1.1351602,-3.671164,-3.490464,-2.750226,-1.6722696,-4.617451,6.034385,0.747412,4.1526365,6.8413,2.1836525,6.218205,0.00884376,2.436006,-5.76083,-13.705315,-1.037754,12.18747,11.707685,0
5.2416,0,0,0,0,0,-1.8591992,-2.489774,-3.353382,-3.535328,-3.262414,-1.1426368,-3.674902,-3.490464,-2.753964,-1.6685312,-4.617451,6.028155,0.772334,4.1464065,6.82884,2.2272655,6.19951,0.03127734,2.488965,-5.78575,-13.724005,-0.9910255,12.171885,11.707685,0
5.246592,0,0,0,0,0,-1.8604454,-2.48479,-3.352136,-3.53782,-3.25618,-1.1401446,-3.67864,-3.486726,-2.75521,-1.677254,-4.617451,6.03127,0.815957,4.1339455,6.8413,2.1992285,6.230665,0.02504688,2.4422365,-5.74837,-13.705315,-1.0346385,12.21551,11.701455,0
5.251584,0,0,0,0,0,-1.8616914,-2.487282,-3.35089,-3.540312,-3.261168,-1.1426368,-3.67864,-3.481742,-2.751472,-1.6735156,-4.626797,6.034385,0.8097265,4.140176,6.825725,2.2241505,6.22132,0.03501562,2.4733885,-5.76706,-13.69285,-0.9941405,12.190585,11.70457,0
5.256576,0,0,0,0,0,-1.8616914,-2.488528,-3.35089,-3.540312,-3.262414,-1.1388984,-3.686118,-3.486726,-2.751472,-1.6785,-4.617451,6.021925,0.8190725,4.158867,6.797685,2.230381,6.24624,0.06242968,2.4983105,-5.751485,-13.736465,-0.969219,12.20616,11.66718,0
5.261568,0,0,0,0,0,-1.8604454,-2.489774,-3.349644,-3.539066,-3.25743,-1.1401446,-3.681132,-3.487972,-2.75521,-1.679746,-4.6081055,6.015695,0.7910255,4.193135,6.791445,2.21792,6.277395,0.07239844,2.501426,-5.732795,-13.73335,-0.9629885,12.212395,11.676525,0
5.26656,0,0,0,0,0,-1.8629376,-2.496004,-3.345906,-3.540312,-3.26366,-1.1351602,-3.683626,-3.487972,-2.751472,-1.6785,-4.6205665,6.015695,0.8190725,4.1775585,6.791445,2.21792,6.28051,0.07239844,2.49208,-5.72033,-13.730235,-0.9629885,12.24043,11.65783,0
5.271552,0,0,0,0,0,-1.8654296,-2.498496,-3.348398,-3.539066,-3.26366,-1.1388984,-3.686118,-3.49171,-2.752718,-1.6760078,-4.60499,6.02504,0.747412,4.2055955,6.8008,2.205459,6.296085,0.081125,2.523242,-5.7546,-13.72089,-0.9629885,12.22174,11.676525,0
5.276544,0,0,0,0,0,-1.8666758,-2.502234,-3.35089,-3.536574,-3.259922,-1.133914,-3.683626,-3.486726,-2.753964,-1.677254,-4.5925295,6.034385,0.7380665,4.1900195,6.84753,2.1867675,6.333475,0.08486328,2.49208,-5.72033,-13.72089,-0.969219,12.243545,11.67964,0
5.281536,0,0,0,0,0,-1.870414,-2.504726,-3.355878,-3.534082,-3.266152,-1.1413906,-3.679886,-3.48548,-2.761442,-1.6747618,-4.5956445,6.028155,0.7505275,4.2055955,6.8008,2.2148045,6.33659,0.09233984,2.504541,-5.72033,-13.70843,-0.956758,12.25289,11.664065,0
5.286528,0,0,0,0,0,-1.869168,-2.508464,-3.353382,-3.541558,-3.264906,-1.1401446,-3.68861,-3.48548,-2.75895,-1.679746,-4.6081055,6.034385,0.828418,4.180674,6.79457,2.221035,6.35217,0.09732422,2.4827345,-5.7141,-13.671045,-0.9941405,12.274695,11.67964,0
5.29152,0,0,0,0,0,-1.8753984,-2.510958,-3.357126,-3.535328,-3.262414,-1.1388984,-3.681132,-3.48548,-2.75895,-1.6722696,-4.5956445,6.0375,0.7536425,4.1869045,6.850645,2.1961135,6.339705,0.08610938,2.479619,-5.72033,-13.664815,-0.9910255,12.28093,11.676525,0
5.296512,0,0,0,0,0,-1.881629,-2.51345,-3.359618,-3.535328,-3.267398,-1.1401446,-3.682378,-3.49171,-2.760196,-1.6760078,-4.5925295,6.0375,0.784795,4.158867,6.85376,2.202344,6.33659,0.08860156,2.476504,-5.710985,-13.66793,-0.9816795,12.28093,11.676525,0
5.301504,0,0,0,0,0,-1.8791368,-2.50971,-3.357126,-3.535328,-3.258676,-1.1376524,-3.687364,-3.48548,-2.766426,-1.6822382,-4.5800585,6.040615,0.744297,4.199365,6.816375,2.202344,6.367745,0.11850782,2.488965,-5.7141,-13.68039,-0.944297,12.274695,11.67341,0
5.306496,0,0,0,0,0,-1.882875,-2.515942,-3.357126,-3.535328,-3.264906,-1.133914,-3.683626,-3.492958,-2.762688,-1.677254,-4.5894045,6.0375,0.7941405,4.158867,6.8413,2.233496,6.321015,0.11352344,2.479619,-5.7141,-13.643,-0.972334,12.296505,11.720145,0
5.311488,0,0,0,0,0,-1.8866172,-2.51345,-3.358372,-3.540312,-3.261168,-1.1388984,-3.686118,-3.490464,-2.763934,-1.6847304,-4.5800585,6.053075,0.8190725,4.1495215,6.82884,2.2553025,6.339705,0.13844922,2.520127,-5.751485,-13.611845,-0.9785645,12.262235,11.72949,0
5.31648,0,0,0,0,0,-1.8878632,-2.512204,-3.358372,-3.534082,-3.258676,-1.1401446,-3.684872,-3.482988,-2.763934,-1.6785,-4.5769435,6.04373,0.747412,4.2180565,6.831955,2.2116895,6.405125,0.1409414,2.4827345,-5.73591,-13.605615,-0.956758,12.25289,11.72949,0
5.321472,0,0,0,0,0,-1.8903554,-2.518434,-3.359618,-3.541558,-3.262414,-1.1413906,-3.691102,-3.487972,-2.76518,-1.6847304,-4.59876,6.05619,0.800381,4.1650975,6.85999,2.233496,6.35217,0.13221876,2.5138965,-5.7546,-13.605615,-0.969219,12.277815,11.72326,0
5.326464,0,0,0,0,0,-1.8903554,-2.515942,-3.36211,-3.541558,-3.259922,-1.1401446,-3.689856,-3.486726,-2.763934,-1.6872226,-4.5894045,6.04996,0.7910255,4.1650975,6.85999,2.2397265,6.3584,0.14717188,2.545049,-5.751485,-13.63677,-0.900674,12.28716,11.69211,0
5.331456,0,0,0,0,0,-1.8916016,-2.524668,-3.365848,-3.536574,-3.262414,-1.1376524,-3.686118,-3.486726,-2.763934,-1.6859766,-4.5925295,6.0375,0.831533,4.180674,6.810145,2.2646485,6.36463,0.15464844,2.5294725,-5.745255,-13.58381,-0.91625,12.28093,11.735725,0
5.336448,0,0,0,0,0,-1.8953398,-2.52716,-3.365848,-3.539066,-3.259922,-1.1388984,-3.692348,-3.487972,-2.763934,-1.6872226,-4.583174,6.053075,0.78791,4.1650975,6.86622,2.2366115,6.36463,0.1409414,2.5076565,-5.74214,-13.586925,-0.9100195,12.277815,11.73884,0
5.34144,0,0,0,0,0,-1.8940938,-2.53339,-3.363356,-3.53782,-3.25743,-1.1351602,-3.68861,-3.486726,-2.761442,-1.6872226,-4.583174,6.059305,0.815957,4.158867,6.8413,2.261533,6.367745,0.17084766,2.5388185,-5.74214,-13.624305,-0.8819825,12.28093,11.72326,0
5.346432,0,0,0,0,0,-1.8990782,-2.528406,-3.370832,-3.53782,-3.261168,-1.1351602,-3.692348,-3.489218,-2.761442,-1.6847304,-4.573828,6.0375,0.769219,4.2149415,6.79457,2.2490725,6.405125,0.1845586,2.5512795,-5.745255,-13.611845,-0.888213,12.28093,11.74507,0
5.351424,0,0,0,0,0,-1.8953398,-2.534636,-3.36834,-3.53782,-3.26366,-1.1388984,-3.684872,-3.49545,-2.75895,-1.6897188,-4.5800585,6.04373,0.828418,4.1775585,6.80703,2.2708885,6.41759,0.19078906,2.560625,-5.69541,-13.630535,-0.900674,12.349475,11.69834,0
5.356416,0,0,0,0,0,-1.896586,-2.537128,-3.372078,-3.539066,-3.262414,-1.133914,-3.682378,-3.490464,-2.75895,-1.6872226,-4.5675975,6.04996,0.800381,4.19625,6.80703,2.2646485,6.42382,0.19701954,2.585547,-5.704755,-13.62119,-0.8570605,12.333895,11.69834,0
5.361408,0,0,0,0,0,-1.897832,-2.537128,-3.370832,-3.535328,-3.264906,-1.1388984,-3.684872,-3.49171,-2.76518,-1.6809922,-4.573828,6.0375,0.775449,4.2149415,6.803915,2.2521875,6.44252,0.20325,2.5668555,-5.704755,-13.618075,-0.8414845,12.333895,11.69834,0
5.3664,0,0,0,0,0,-1.8940938,-2.535882,-3.36834,-3.535328,-3.26366,-1.1364062,-3.689856,-3.494204,-2.760196,-1.692211,-4.5675975,6.040615,0.772334,4.2180565,6.816375,2.242842,6.44875,0.20325,2.5512795,-5.698525,-13.605615,-0.8695215,12.35259,11.70457,0
5.371392,0,0,0,0,0,-1.897832,-2.537128,-3.370832,-3.536574,-3.266152,-1.1351602,-3.68861,-3.49171,-2.762688,-1.6822382,-4.5769435,6.053075,0.759873,4.180674,6.869335,2.230381,6.41759,0.1845586,2.532588,-5.717215,-13.574465,-0.888213,12.36505,11.74507,0
5.376384,0,0,0,0,0,-1.8953398,-2.53339,-3.37457,-3.541558,-3.26366,-1.1401446,-3.69484,-3.48548,-2.763934,-1.6884688,-4.586289,6.05619,0.8066115,4.1744435,6.86622,2.2272655,6.426935,0.19328126,2.535703,-5.698525,-13.58381,-0.8850975,12.355705,11.754415,0
5.381376,0,0,0,0,0,-1.8990782,-2.534636,-3.37457,-3.534082,-3.259922,-1.1401446,-3.686118,-3.490464,-2.768922,-1.6897188,-4.573828,6.065545,0.7536425,4.2024805,6.85999,2.2272655,6.43629,0.19577344,2.535703,-5.673595,-13.580695,-0.875752,12.346355,11.754415,0
5.386368,0,0,0,0,0,-1.9040626,-2.539622,-3.377062,-3.534082,-3.264906,-1.1364062,-3.686118,-3.49171,-2.767676,-1.6847304,-4.586289,6.04996,0.78791,4.180674,6.85999,2.2366115,6.46121,0.2069882,2.5419335,-5.68294,-13.57135,-0.863291,12.349475,11.760645,0
